participant_id,session_id,group,timepoint,practice_layer,practice_protocol_version,telemetry_enabled,telemetry_version,task_name,task_order_index,block_name,block_type,block_index,trial_index_within_block,trial_index_global,practice_or_formal,condition_label,random_seed,screen_refresh_hz,timestamp_iso,omission,aborted,pause_count_during_trial,repeated_practice_round,intended_trial_start_ms,actual_trial_start_ms,set_size,trial_type,probe_index,probe_position_xy,item_positions,item_colors_memory,item_colors_test,probe_original_color,probe_test_color,response_key,response_label,correct_response_key,accuracy,response_correct,rt_ms,feedback_type,feedback_audio_file,feedback_audio_start_global_ms,feedback_audio_expected_duration_ms,feedback_audio_stop_global_ms,layout_generation_attempts,overlap_check_passed,intended_onset_ms,actual_onset_global_ms,actual_offset_global_ms,stage_duration_planned_ms,stage_duration_actual_ms,actual_trial_end_ms,stage_records_json,excluded_rt_low,excluded_rt_high,included_in_rt_analysis,task_accuracy_below_threshold,valid_task_data
051,051_T1_20260520_152211,PA,T1,standard,hci_substudy_v2,1,telemetry_v4,change_detection,4,formal_cd,formal,1,1,9,formal,N4_change,1779261731,239.383,2026-05-20T15:34:14.179,0,0,0,1,720106.518,720112.247,4,change,3,"[169.66, 191.84]","[[119.84, -178.23], [-94.52, -137.45], [-153.51, 26.65], [169.66, 191.84]]","[""purple"", ""blue"", ""red"", ""green""]","[""purple"", ""blue"", ""red"", ""yellow""]",green,yellow,j,change,j,1,1,1869.068,,,,,,7,1,723706.518,723757.666,725640.006,4000,1882.34,725640.006,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 720106.518, ""actual_onset_global_ms"": 720112.247, ""actual_offset_global_ms"": 720213.396, ""actual_duration_ms"": 101.149}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 720206.518, ""actual_onset_global_ms"": 720249.114, ""actual_offset_global_ms"": 722716.446, ""actual_duration_ms"": 2467.332}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 722716.446, ""actual_onset_global_ms"": 722717.339, ""actual_offset_global_ms"": 723720.28, ""actual_duration_ms"": 1002.941}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 723720.28, ""actual_onset_global_ms"": 723757.666, ""actual_offset_global_ms"": 725640.006, ""actual_duration_ms"": 1882.34}]",0,0,1,0,1
051,051_T1_20260520_152211,PA,T1,standard,hci_substudy_v2,1,telemetry_v4,change_detection,4,formal_cd,formal,1,2,10,formal,N1_same,1779261731,239.383,2026-05-20T15:34:19.714,0,0,0,1,725642.231,725646.638,1,same,0,"[-121.21, 30.91]","[[-121.21, 30.91]]","[""blue""]","[""blue""]",blue,blue,s,same,s,1,1,2886.458,,,,,,1,1,729242.231,729270.467,732173.548,4000,2903.081,732173.548,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 725642.231, ""actual_onset_global_ms"": 725646.638, ""actual_offset_global_ms"": 725747.506, ""actual_duration_ms"": 100.868}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 725742.231, ""actual_onset_global_ms"": 725756.327, ""actual_offset_global_ms"": 728257.059, ""actual_duration_ms"": 2500.732}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 728257.059, ""actual_onset_global_ms"": 728255.83, ""actual_offset_global_ms"": 729260.04, ""actual_duration_ms"": 1004.21}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 729260.04, ""actual_onset_global_ms"": 729270.467, ""actual_offset_global_ms"": 732173.548, ""actual_duration_ms"": 2903.081}]",0,0,1,0,1
051,051_T1_20260520_152211,PA,T1,standard,hci_substudy_v2,1,telemetry_v4,change_detection,4,formal_cd,formal,1,3,11,formal,N1_same,1779261731,239.383,2026-05-20T15:34:26.248,0,0,0,1,732175.866,732181.364,1,same,0,"[15.55, 156.03]","[[15.55, 156.03]]","[""yellow""]","[""yellow""]",yellow,yellow,s,same,s,1,1,4897.525,,,,,,1,1,735775.866,735794.99,740703.862,4000,4908.872,740703.862,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 732175.866, ""actual_onset_global_ms"": 732181.364, ""actual_offset_global_ms"": 732282.284, ""actual_duration_ms"": 100.92}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 732275.866, ""actual_onset_global_ms"": 732291.951, ""actual_offset_global_ms"": 734782.564, ""actual_duration_ms"": 2490.613}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 734782.564, ""actual_onset_global_ms"": 734782.739, ""actual_offset_global_ms"": 735784.923, ""actual_duration_ms"": 1002.184}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 735784.923, ""actual_onset_global_ms"": 735794.99, ""actual_offset_global_ms"": 740703.862, ""actual_duration_ms"": 4908.872}]",0,1,0,0,1
051,051_T1_20260520_152211,PA,T1,standard,hci_substudy_v2,1,telemetry_v4,change_detection,4,formal_cd,formal,1,4,12,formal,N3_change,1779261731,239.383,2026-05-20T15:34:34.779,0,0,0,1,740706.352,740711.642,3,change,1,"[71.99, 183.68]","[[-103.42, -220.55], [71.99, 183.68], [132.21, 12.91]]","[""purple"", ""yellow"", ""green""]","[""purple"", ""blue"", ""green""]",yellow,blue,j,change,j,1,1,4122.352,,,,,,3,1,744306.352,744363.367,748515.691,4000,4152.324,748515.691,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 740706.352, ""actual_onset_global_ms"": 740711.642, ""actual_offset_global_ms"": 740811.255, ""actual_duration_ms"": 99.613}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 740806.352, ""actual_onset_global_ms"": 740838.357, ""actual_offset_global_ms"": 743330.102, ""actual_duration_ms"": 2491.745}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 743330.102, ""actual_onset_global_ms"": 743330.734, ""actual_offset_global_ms"": 744335.449, ""actual_duration_ms"": 1004.715}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 744335.449, ""actual_onset_global_ms"": 744363.367, ""actual_offset_global_ms"": 748515.691, ""actual_duration_ms"": 4152.324}]",0,1,0,0,1
051,051_T1_20260520_152211,PA,T1,standard,hci_substudy_v2,1,telemetry_v4,change_detection,4,formal_cd,formal,1,5,13,formal,N1_change,1779261731,239.383,2026-05-20T15:34:42.590,0,0,0,1,748518.052,748522.34,1,change,0,"[-246.53, 186.34]","[[-246.53, 186.34]]","[""purple""]","[""yellow""]",purple,yellow,j,change,j,1,1,3071.171,,,,,,1,1,752118.052,752143.167,755232.058,4000,3088.891,755232.058,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 748518.052, ""actual_onset_global_ms"": 748522.34, ""actual_offset_global_ms"": 748625.869, ""actual_duration_ms"": 103.529}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 748618.052, ""actual_onset_global_ms"": 748635.006, ""actual_offset_global_ms"": 751130.675, ""actual_duration_ms"": 2495.669}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 751130.675, ""actual_onset_global_ms"": 751131.295, ""actual_offset_global_ms"": 752132.778, ""actual_duration_ms"": 1001.483}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 752132.778, ""actual_onset_global_ms"": 752143.167, ""actual_offset_global_ms"": 755232.058, ""actual_duration_ms"": 3088.891}]",0,1,0,0,1
051,051_T1_20260520_152211,PA,T1,standard,hci_substudy_v2,1,telemetry_v4,change_detection,4,formal_cd,formal,1,6,14,formal,N1_change,1779261731,239.383,2026-05-20T15:34:49.306,0,0,0,1,755234.347,755239.4,1,change,0,"[-181.87, 250.45]","[[-181.87, 250.45]]","[""red""]","[""yellow""]",red,yellow,j,change,j,1,1,3607.236,,,,,,1,1,758834.347,758862.38,762473.958,4000,3611.578,762473.958,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 755234.347, ""actual_onset_global_ms"": 755239.4, ""actual_offset_global_ms"": 755339.234, ""actual_duration_ms"": 99.834}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 755334.347, ""actual_onset_global_ms"": 755352.852, ""actual_offset_global_ms"": 757849.906, ""actual_duration_ms"": 2497.054}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 757849.906, ""actual_onset_global_ms"": 757848.647, ""actual_offset_global_ms"": 758851.608, ""actual_duration_ms"": 1002.961}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 758851.608, ""actual_onset_global_ms"": 758862.38, ""actual_offset_global_ms"": 762473.958, ""actual_duration_ms"": 3611.578}]",0,1,0,0,1
051,051_T1_20260520_152211,PA,T1,standard,hci_substudy_v2,1,telemetry_v4,change_detection,4,formal_cd,formal,1,7,15,formal,N1_same,1779261731,239.383,2026-05-20T15:34:56.548,0,0,0,1,762476.375,762480.524,1,same,0,"[-259.73, 251.76]","[[-259.73, 251.76]]","[""purple""]","[""purple""]",purple,purple,s,same,s,1,1,19559.662,,,,,,1,1,766076.375,766107.181,785673.537,4000,19566.356,785673.537,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 762476.375, ""actual_onset_global_ms"": 762480.524, ""actual_offset_global_ms"": 762582.884, ""actual_duration_ms"": 102.36}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 762576.375, ""actual_onset_global_ms"": 762592.517, ""actual_offset_global_ms"": 765095.688, ""actual_duration_ms"": 2503.171}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 765095.688, ""actual_onset_global_ms"": 765095.107, ""actual_offset_global_ms"": 766097.412, ""actual_duration_ms"": 1002.305}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 766097.412, ""actual_onset_global_ms"": 766107.181, ""actual_offset_global_ms"": 785673.537, ""actual_duration_ms"": 19566.356}]",0,1,0,0,1
051,051_T1_20260520_152211,PA,T1,standard,hci_substudy_v2,1,telemetry_v4,change_detection,4,formal_cd,formal,1,8,16,formal,N3_change,1779261731,239.383,2026-05-20T15:35:19.748,0,0,0,1,785675.893,785681.086,3,change,1,"[-96.3, -149.7]","[[258.18, -65.87], [-96.3, -149.7], [191.35, 51.33]]","[""red"", ""yellow"", ""purple""]","[""red"", ""blue"", ""purple""]",yellow,blue,s,same,j,0,0,8630.207,,,,,,3,1,789275.893,789325.946,797983.573,4000,8657.627,797983.573,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 785675.893, ""actual_onset_global_ms"": 785681.086, ""actual_offset_global_ms"": 785781.711, ""actual_duration_ms"": 100.625}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 785775.893, ""actual_onset_global_ms"": 785812.414, ""actual_offset_global_ms"": 788292.292, ""actual_duration_ms"": 2479.878}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 788292.292, ""actual_onset_global_ms"": 788292.819, ""actual_offset_global_ms"": 789297.54, ""actual_duration_ms"": 1004.721}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 789297.54, ""actual_onset_global_ms"": 789325.946, ""actual_offset_global_ms"": 797983.573, ""actual_duration_ms"": 8657.627}]",0,1,0,0,1
051,051_T1_20260520_152211,PA,T1,standard,hci_substudy_v2,1,telemetry_v4,change_detection,4,formal_cd,formal,1,9,17,formal,N3_same,1779261731,239.383,2026-05-20T15:35:32.058,0,0,0,1,797986.029,797996.034,3,same,0,"[53.61, 127.4]","[[53.61, 127.4], [257.23, -257.2], [195.58, -99.45]]","[""green"", ""red"", ""yellow""]","[""green"", ""red"", ""yellow""]",green,green,s,same,s,1,1,2534.228,,,,,,3,1,801586.029,801645.513,804215.905,4000,2570.392,804215.905,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 797986.029, ""actual_onset_global_ms"": 797996.034, ""actual_offset_global_ms"": 798096.692, ""actual_duration_ms"": 100.658}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 798086.029, ""actual_onset_global_ms"": 798129.14, ""actual_offset_global_ms"": 800613.508, ""actual_duration_ms"": 2484.368}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 800613.508, ""actual_onset_global_ms"": 800613.882, ""actual_offset_global_ms"": 801617.635, ""actual_duration_ms"": 1003.753}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 801617.635, ""actual_onset_global_ms"": 801645.513, ""actual_offset_global_ms"": 804215.905, ""actual_duration_ms"": 2570.392}]",0,0,1,0,1
051,051_T1_20260520_152211,PA,T1,standard,hci_substudy_v2,1,telemetry_v4,change_detection,4,formal_cd,formal,1,10,18,formal,N1_same,1779261731,239.383,2026-05-20T15:35:38.290,0,0,0,1,804218.257,804222.381,1,same,0,"[199.52, -83.37]","[[199.52, -83.37]]","[""blue""]","[""blue""]",blue,blue,s,same,s,1,1,2039.145,,,,,,1,1,807818.257,807842.677,809889.308,4000,2046.631,809889.308,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 804218.257, ""actual_onset_global_ms"": 804222.381, ""actual_offset_global_ms"": 804324.819, ""actual_duration_ms"": 102.438}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 804318.257, ""actual_onset_global_ms"": 804333.617, ""actual_offset_global_ms"": 806829.727, ""actual_duration_ms"": 2496.11}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 806829.727, ""actual_onset_global_ms"": 806829.095, ""actual_offset_global_ms"": 807832.909, ""actual_duration_ms"": 1003.814}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 807832.909, ""actual_onset_global_ms"": 807842.677, ""actual_offset_global_ms"": 809889.308, ""actual_duration_ms"": 2046.631}]",0,0,1,0,1
