participant_id,session_id,group,timepoint,practice_layer,practice_protocol_version,telemetry_enabled,telemetry_version,task_name,task_order_index,block_name,block_type,block_index,trial_index_within_block,trial_index_global,practice_or_formal,condition_label,random_seed,screen_refresh_hz,timestamp_iso,omission,aborted,pause_count_during_trial,repeated_practice_round,prompt_level,support_type,support_trigger_reason,support_trigger_trial_index,rule_block_error_count,support_level,support_phase,support_duration_ms,post_support_success_streak,support_faded_after_trial,manual_intervention_flag,dccs_support_rule,dccs_error_type,dccs_dimension_highlight_used,dccs_demo_type,dccs_label_mode,dccs_post_support_rule_confusion,intended_trial_start_ms,actual_trial_start_ms,rule,cue_audio_file,cue_label,cue_audio_start_global_ms,cue_audio_expected_duration_ms,cue_audio_stop_global_ms,stimulus_color,stimulus_shape,stimulus_identity,correct_response_key,participant_response_key,response_correct,rt_ms,response_time_global_ms,trial_transition,previous_rule,current_rule,practice_pass_flag,cue_to_first_response_ms,feedback_type,feedback_audio_file,feedback_audio_start_global_ms,feedback_audio_expected_duration_ms,feedback_audio_stop_global_ms,intended_onset_ms,actual_onset_global_ms,actual_offset_global_ms,stage_duration_planned_ms,stage_duration_actual_ms,actual_trial_end_ms,stage_records_json,excluded_rt_low,excluded_rt_high,included_in_rt_analysis,task_accuracy_below_threshold,valid_task_data
25,25_T1_20260520_152525,PA,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,1,13,formal,color,1779261925,136.562,2026-05-20T15:29:32.291,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,242452.508,242473.166,color,cue_color.wav,颜色,242573.594,500,243270.157,blue,rabbit,blue_rabbit,s,s,1,3200.807,247009.779,first,,color,,4436.41,none,,,,,243052.508,243808.972,247009.779,3000,3200.807,247009.779,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 242452.508, ""actual_onset_global_ms"": 242473.166, ""actual_offset_global_ms"": 242562.443, ""actual_duration_ms"": 89.277}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 242552.508, ""actual_onset_global_ms"": 242573.369, ""actual_offset_global_ms"": 243800.323, ""actual_duration_ms"": 1226.954}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 243052.508, ""actual_onset_global_ms"": 243808.972, ""actual_offset_global_ms"": 247009.779, ""actual_duration_ms"": 3200.807}]",0,1,0,0,1
25,25_T1_20260520_152525,PA,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,2,14,formal,shape,1779261925,136.562,2026-05-20T15:29:36.862,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,247023.672,247044.838,shape,cue_shape.wav,形状,247150.991,500,247917.241,blue,boat,blue_boat,j,j,1,2760.023,251210.414,switch,color,shape,,4059.619,none,,,,,247623.672,248450.391,251210.414,3000,2760.023,251210.414,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 247023.672, ""actual_onset_global_ms"": 247044.838, ""actual_offset_global_ms"": 247138.698, ""actual_duration_ms"": 93.86}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 247123.672, ""actual_onset_global_ms"": 247150.795, ""actual_offset_global_ms"": 248441.456, ""actual_duration_ms"": 1290.661}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 247623.672, ""actual_onset_global_ms"": 248450.391, ""actual_offset_global_ms"": 251210.414, ""actual_duration_ms"": 2760.023}]",0,0,1,0,1
25,25_T1_20260520_152525,PA,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,3,15,formal,color,1779261925,136.562,2026-05-20T15:29:41.061,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,251223.807,251244.019,color,cue_color.wav,颜色,251345.736,500,252042.299,blue,boat,blue_boat,s,s,1,953.508,253519.726,switch,shape,color,,2174.237,none,,,,,251823.807,252566.218,253519.726,3000,953.508,253519.726,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 251223.807, ""actual_onset_global_ms"": 251244.019, ""actual_offset_global_ms"": 251335.189, ""actual_duration_ms"": 91.17}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 251323.807, ""actual_onset_global_ms"": 251345.489, ""actual_offset_global_ms"": 252558.41, ""actual_duration_ms"": 1212.921}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 251823.807, ""actual_onset_global_ms"": 252566.218, ""actual_offset_global_ms"": 253519.726, ""actual_duration_ms"": 953.508}]",0,0,1,0,1
25,25_T1_20260520_152525,PA,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,4,16,formal,color,1779261925,136.562,2026-05-20T15:29:43.379,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,253540.344,253557.704,color,cue_color.wav,颜色,253669.324,500,254365.886,blue,rabbit,blue_rabbit,s,s,1,939.503,255847.745,repeat,color,color,,2178.597,none,,,,,254140.344,254908.242,255847.745,3000,939.503,255847.745,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 253540.344, ""actual_onset_global_ms"": 253557.704, ""actual_offset_global_ms"": 253660.51, ""actual_duration_ms"": 102.806}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 253640.344, ""actual_onset_global_ms"": 253669.148, ""actual_offset_global_ms"": 254900.008, ""actual_duration_ms"": 1230.86}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 254140.344, ""actual_onset_global_ms"": 254908.242, ""actual_offset_global_ms"": 255847.745, ""actual_duration_ms"": 939.503}]",0,0,1,0,1
25,25_T1_20260520_152525,PA,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,5,17,formal,shape,1779261925,136.562,2026-05-20T15:29:45.704,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,255865.074,255883.26,shape,cue_shape.wav,形状,255985.524,500,256751.774,red,boat,red_boat,j,j,1,1546.614,258829.867,switch,color,shape,,2844.559,none,,,,,256465.074,257283.253,258829.867,3000,1546.614,258829.867,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 255865.074, ""actual_onset_global_ms"": 255883.26, ""actual_offset_global_ms"": 255974.033, ""actual_duration_ms"": 90.773}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 255965.074, ""actual_onset_global_ms"": 255985.308, ""actual_offset_global_ms"": 257274.147, ""actual_duration_ms"": 1288.839}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 256465.074, ""actual_onset_global_ms"": 257283.253, ""actual_offset_global_ms"": 258829.867, ""actual_duration_ms"": 1546.614}]",0,0,1,0,1
25,25_T1_20260520_152525,PA,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,6,18,formal,color,1779261925,136.562,2026-05-20T15:29:48.681,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,258843.376,258861.091,color,cue_color.wav,颜色,258961.495,500,259658.057,red,boat,red_boat,j,j,1,1525.571,261720.518,switch,shape,color,,2759.188,none,,,,,259443.376,260194.947,261720.518,3000,1525.571,261720.518,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 258843.376, ""actual_onset_global_ms"": 258861.091, ""actual_offset_global_ms"": 258950.757, ""actual_duration_ms"": 89.666}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 258943.376, ""actual_onset_global_ms"": 258961.33, ""actual_offset_global_ms"": 260186.9, ""actual_duration_ms"": 1225.57}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 259443.376, ""actual_onset_global_ms"": 260194.947, ""actual_offset_global_ms"": 261720.518, ""actual_duration_ms"": 1525.571}]",0,0,1,0,1
25,25_T1_20260520_152525,PA,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,7,19,formal,color,1779261925,136.562,2026-05-20T15:29:51.583,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,261744.244,261760.032,color,cue_color.wav,颜色,261871.242,500,262567.804,blue,rabbit,blue_rabbit,s,s,1,695.15,263798.562,repeat,color,color,,1927.474,none,,,,,262344.244,263103.412,263798.562,3000,695.15,263798.562,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 261744.244, ""actual_onset_global_ms"": 261760.032, ""actual_offset_global_ms"": 261863.036, ""actual_duration_ms"": 103.004}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 261844.244, ""actual_onset_global_ms"": 261871.088, ""actual_offset_global_ms"": 263095.798, ""actual_duration_ms"": 1224.71}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 262344.244, ""actual_onset_global_ms"": 263103.412, ""actual_offset_global_ms"": 263798.562, ""actual_duration_ms"": 695.15}]",0,0,1,0,1
25,25_T1_20260520_152525,PA,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,8,20,formal,shape,1779261925,136.562,2026-05-20T15:29:53.656,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,263817.483,263837.03,shape,cue_shape.wav,形状,263939.628,500,264705.878,blue,rabbit,blue_rabbit,s,s,1,783.745,265974.013,switch,color,shape,,2034.543,none,,,,,264417.483,265190.268,265974.013,3000,783.745,265974.013,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 263817.483, ""actual_onset_global_ms"": 263837.03, ""actual_offset_global_ms"": 263929.167, ""actual_duration_ms"": 92.137}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 263917.483, ""actual_onset_global_ms"": 263939.47, ""actual_offset_global_ms"": 265180.978, ""actual_duration_ms"": 1241.508}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 264417.483, ""actual_onset_global_ms"": 265190.268, ""actual_offset_global_ms"": 265974.013, ""actual_duration_ms"": 783.745}]",0,0,1,0,1
25,25_T1_20260520_152525,PA,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,9,21,formal,color,1779261925,136.562,2026-05-20T15:29:55.824,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,265985.431,266001.829,color,cue_color.wav,颜色,266118.407,500,266814.97,red,boat,red_boat,j,j,1,1293.21,268637.573,switch,shape,color,,2519.342,none,,,,,266585.431,267344.363,268637.573,3000,1293.21,268637.573,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 265985.431, ""actual_onset_global_ms"": 266001.829, ""actual_offset_global_ms"": 266107.662, ""actual_duration_ms"": 105.833}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 266085.431, ""actual_onset_global_ms"": 266118.231, ""actual_offset_global_ms"": 267336.594, ""actual_duration_ms"": 1218.363}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 266585.431, ""actual_onset_global_ms"": 267344.363, ""actual_offset_global_ms"": 268637.573, ""actual_duration_ms"": 1293.21}]",0,0,1,0,1
25,25_T1_20260520_152525,PA,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,10,22,formal,shape,1779261925,136.562,2026-05-20T15:29:58.493,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,268654.446,268677.064,shape,cue_shape.wav,形状,268780.52,500,269546.77,blue,rabbit,blue_rabbit,s,s,1,1405.135,271451.05,switch,color,shape,,2670.719,none,,,,,269254.446,270045.915,271451.05,3000,1405.135,271451.05,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 268654.446, ""actual_onset_global_ms"": 268677.064, ""actual_offset_global_ms"": 268769.611, ""actual_duration_ms"": 92.547}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 268754.446, ""actual_onset_global_ms"": 268780.331, ""actual_offset_global_ms"": 270036.838, ""actual_duration_ms"": 1256.507}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 269254.446, ""actual_onset_global_ms"": 270045.915, ""actual_offset_global_ms"": 271451.05, ""actual_duration_ms"": 1405.135}]",0,0,1,0,1
