participant_id,session_id,group,timepoint,practice_layer,practice_protocol_version,telemetry_enabled,telemetry_version,task_name,task_order_index,block_name,block_type,block_index,trial_index_within_block,trial_index_global,practice_or_formal,condition_label,random_seed,screen_refresh_hz,timestamp_iso,omission,aborted,pause_count_during_trial,repeated_practice_round,prompt_level,support_type,support_trigger_reason,support_trigger_trial_index,rule_block_error_count,support_level,support_phase,support_duration_ms,post_support_success_streak,support_faded_after_trial,manual_intervention_flag,dccs_support_rule,dccs_error_type,dccs_dimension_highlight_used,dccs_demo_type,dccs_label_mode,dccs_post_support_rule_confusion,intended_trial_start_ms,actual_trial_start_ms,rule,cue_audio_file,cue_label,cue_audio_start_global_ms,cue_audio_expected_duration_ms,cue_audio_stop_global_ms,stimulus_color,stimulus_shape,stimulus_identity,correct_response_key,participant_response_key,response_correct,rt_ms,response_time_global_ms,trial_transition,previous_rule,current_rule,practice_pass_flag,cue_to_first_response_ms,feedback_type,feedback_audio_file,feedback_audio_start_global_ms,feedback_audio_expected_duration_ms,feedback_audio_stop_global_ms,intended_onset_ms,actual_onset_global_ms,actual_offset_global_ms,stage_duration_planned_ms,stage_duration_actual_ms,actual_trial_end_ms,stage_records_json,excluded_rt_low,excluded_rt_high,included_in_rt_analysis,task_accuracy_below_threshold,valid_task_data
015,015_T1_20260518_154701,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,1,13,formal,shape,1779090421,60.235,2026-05-18T15:52:00.811,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,292174.004,292198.714,shape,cue_shape.wav,形状,292302.064,500,293068.314,red,rabbit,red_rabbit,s,s,1,2543.344,295499.207,first,,shape,,3197.6,none,,,,,292774.004,292955.863,295499.207,3000,2543.344,295499.207,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 292174.004, ""actual_onset_global_ms"": 292198.714, ""actual_offset_global_ms"": 292294.225, ""actual_duration_ms"": 95.511}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 292274.004, ""actual_onset_global_ms"": 292301.607, ""actual_offset_global_ms"": 292955.134, ""actual_duration_ms"": 653.527}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 292774.004, ""actual_onset_global_ms"": 292955.863, ""actual_offset_global_ms"": 295499.207, ""actual_duration_ms"": 2543.344}]",0,0,1,0,1
015,015_T1_20260518_154701,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,2,14,formal,color,1779090421,60.235,2026-05-18T15:52:04.152,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,295515.665,295535.748,color,cue_color.wav,颜色,295654.525,500,296351.088,red,boat,red_boat,j,j,1,2269.228,298563.512,switch,shape,color,,2909.436,none,,,,,296115.665,296294.284,298563.512,3000,2269.228,298563.512,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 295515.665, ""actual_onset_global_ms"": 295535.748, ""actual_offset_global_ms"": 295650.654, ""actual_duration_ms"": 114.906}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 295615.665, ""actual_onset_global_ms"": 295654.076, ""actual_offset_global_ms"": 296292.04, ""actual_duration_ms"": 637.964}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 296115.665, ""actual_onset_global_ms"": 296294.284, ""actual_offset_global_ms"": 298563.512, ""actual_duration_ms"": 2269.228}]",0,0,1,0,1
015,015_T1_20260518_154701,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,3,15,formal,color,1779090421,60.235,2026-05-18T15:52:07.220,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,298583.341,298607.699,color,cue_color.wav,颜色,298709.159,500,299405.721,red,boat,red_boat,j,j,1,1052.231,300392.418,repeat,color,color,,1683.92,none,,,,,299183.341,299340.187,300392.418,3000,1052.231,300392.418,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 298583.341, ""actual_onset_global_ms"": 298607.699, ""actual_offset_global_ms"": 298704.532, ""actual_duration_ms"": 96.833}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 298683.341, ""actual_onset_global_ms"": 298708.498, ""actual_offset_global_ms"": 299333.064, ""actual_duration_ms"": 624.566}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 299183.341, ""actual_onset_global_ms"": 299340.187, ""actual_offset_global_ms"": 300392.418, ""actual_duration_ms"": 1052.231}]",0,0,1,0,1
015,015_T1_20260518_154701,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,4,16,formal,color,1779090421,60.235,2026-05-18T15:52:09.054,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,300417.9,300443.36,color,cue_color.wav,颜色,300546.555,500,301243.117,blue,rabbit,blue_rabbit,s,s,1,1489.201,302671.932,repeat,color,color,,2125.888,none,,,,,301017.9,301182.731,302671.932,3000,1489.201,302671.932,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 300417.9, ""actual_onset_global_ms"": 300443.36, ""actual_offset_global_ms"": 300541.836, ""actual_duration_ms"": 98.476}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 300517.9, ""actual_onset_global_ms"": 300546.044, ""actual_offset_global_ms"": 301177.96, ""actual_duration_ms"": 631.916}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 301017.9, ""actual_onset_global_ms"": 301182.731, ""actual_offset_global_ms"": 302671.932, ""actual_duration_ms"": 1489.201}]",0,0,1,0,1
015,015_T1_20260518_154701,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,5,17,formal,shape,1779090421,60.235,2026-05-18T15:52:11.336,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,302698.274,302718.023,shape,cue_shape.wav,形状,302821.855,500,303588.105,red,boat,red_boat,j,j,1,1791.773,305290.082,switch,color,shape,,2468.687,none,,,,,303298.274,303498.309,305290.082,3000,1791.773,305290.082,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 302698.274, ""actual_onset_global_ms"": 302718.023, ""actual_offset_global_ms"": 302817.873, ""actual_duration_ms"": 99.85}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 302798.274, ""actual_onset_global_ms"": 302821.395, ""actual_offset_global_ms"": 303493.861, ""actual_duration_ms"": 672.466}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 303298.274, ""actual_onset_global_ms"": 303498.309, ""actual_offset_global_ms"": 305290.082, ""actual_duration_ms"": 1791.773}]",0,0,1,0,1
015,015_T1_20260518_154701,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,6,18,formal,color,1779090421,60.235,2026-05-18T15:52:13.942,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,305305.116,305325.157,color,cue_color.wav,颜色,305440.165,500,306136.727,red,rabbit,red_rabbit,j,j,1,1009.511,307079.156,switch,shape,color,,1639.381,none,,,,,305905.116,306069.645,307079.156,3000,1009.511,307079.156,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 305305.116, ""actual_onset_global_ms"": 305325.157, ""actual_offset_global_ms"": 305437.166, ""actual_duration_ms"": 112.009}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 305405.116, ""actual_onset_global_ms"": 305439.775, ""actual_offset_global_ms"": 306065.564, ""actual_duration_ms"": 625.789}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 305905.116, ""actual_onset_global_ms"": 306069.645, ""actual_offset_global_ms"": 307079.156, ""actual_duration_ms"": 1009.511}]",0,0,1,0,1
015,015_T1_20260518_154701,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,7,19,formal,shape,1779090421,60.235,2026-05-18T15:52:15.730,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,307092.78,307113.124,shape,cue_shape.wav,形状,307221.517,500,307987.767,red,rabbit,red_rabbit,s,s,1,1388.382,309259.077,switch,color,shape,,2037.996,none,,,,,307692.78,307870.695,309259.077,3000,1388.382,309259.077,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 307092.78, ""actual_onset_global_ms"": 307113.124, ""actual_offset_global_ms"": 307218.466, ""actual_duration_ms"": 105.342}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 307192.78, ""actual_onset_global_ms"": 307221.081, ""actual_offset_global_ms"": 307867.872, ""actual_duration_ms"": 646.791}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 307692.78, ""actual_onset_global_ms"": 307870.695, ""actual_offset_global_ms"": 309259.077, ""actual_duration_ms"": 1388.382}]",0,0,1,0,1
015,015_T1_20260518_154701,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,8,20,formal,color,1779090421,60.235,2026-05-18T15:52:17.915,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,309278.667,309299.674,color,cue_color.wav,颜色,309421.076,500,310117.639,red,boat,red_boat,j,j,1,987.75,311043.192,switch,shape,color,,1622.57,none,,,,,309878.667,310055.442,311043.192,3000,987.75,311043.192,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 309278.667, ""actual_onset_global_ms"": 309299.674, ""actual_offset_global_ms"": 309413.713, ""actual_duration_ms"": 114.039}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 309378.667, ""actual_onset_global_ms"": 309420.622, ""actual_offset_global_ms"": 310050.559, ""actual_duration_ms"": 629.937}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 309878.667, ""actual_onset_global_ms"": 310055.442, ""actual_offset_global_ms"": 311043.192, ""actual_duration_ms"": 987.75}]",0,0,1,0,1
015,015_T1_20260518_154701,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,9,21,formal,shape,1779090421,60.235,2026-05-18T15:52:19.712,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,311075.807,311097.211,shape,cue_shape.wav,形状,311200.453,500,311966.703,blue,boat,blue_boat,j,j,1,1921.187,313776.054,switch,color,shape,,2576.05,none,,,,,311675.807,311854.867,313776.054,3000,1921.187,313776.054,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 311075.807, ""actual_onset_global_ms"": 311097.211, ""actual_offset_global_ms"": 311193.403, ""actual_duration_ms"": 96.192}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 311175.807, ""actual_onset_global_ms"": 311200.004, ""actual_offset_global_ms"": 311854.48, ""actual_duration_ms"": 654.476}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 311675.807, ""actual_onset_global_ms"": 311854.867, ""actual_offset_global_ms"": 313776.054, ""actual_duration_ms"": 1921.187}]",0,0,1,0,1
015,015_T1_20260518_154701,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,10,22,formal,shape,1779090421,60.235,2026-05-18T15:52:22.434,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,313796.886,313822.441,shape,cue_shape.wav,形状,313927.609,500,314693.859,blue,rabbit,blue_rabbit,s,s,1,1446.751,316050.582,repeat,shape,shape,,2123.708,none,,,,,314396.886,314603.831,316050.582,3000,1446.751,316050.582,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 313796.886, ""actual_onset_global_ms"": 313822.441, ""actual_offset_global_ms"": 313921.106, ""actual_duration_ms"": 98.665}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 313896.886, ""actual_onset_global_ms"": 313926.874, ""actual_offset_global_ms"": 314594.132, ""actual_duration_ms"": 667.258}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 314396.886, ""actual_onset_global_ms"": 314603.831, ""actual_offset_global_ms"": 316050.582, ""actual_duration_ms"": 1446.751}]",0,0,1,0,1
