participant_id,session_id,group,timepoint,practice_layer,practice_protocol_version,telemetry_enabled,telemetry_version,task_name,task_order_index,block_name,block_type,block_index,trial_index_within_block,trial_index_global,practice_or_formal,condition_label,random_seed,screen_refresh_hz,timestamp_iso,omission,aborted,pause_count_during_trial,repeated_practice_round,prompt_level,support_type,support_trigger_reason,support_trigger_trial_index,rule_block_error_count,support_level,support_phase,support_duration_ms,post_support_success_streak,support_faded_after_trial,manual_intervention_flag,dccs_support_rule,dccs_error_type,dccs_dimension_highlight_used,dccs_demo_type,dccs_label_mode,dccs_post_support_rule_confusion,intended_trial_start_ms,actual_trial_start_ms,rule,cue_audio_file,cue_label,cue_audio_start_global_ms,cue_audio_expected_duration_ms,cue_audio_stop_global_ms,stimulus_color,stimulus_shape,stimulus_identity,correct_response_key,participant_response_key,response_correct,rt_ms,response_time_global_ms,trial_transition,previous_rule,current_rule,practice_pass_flag,cue_to_first_response_ms,feedback_type,feedback_audio_file,feedback_audio_start_global_ms,feedback_audio_expected_duration_ms,feedback_audio_stop_global_ms,intended_onset_ms,actual_onset_global_ms,actual_offset_global_ms,stage_duration_planned_ms,stage_duration_actual_ms,actual_trial_end_ms,stage_records_json,excluded_rt_low,excluded_rt_high,included_in_rt_analysis,task_accuracy_below_threshold,valid_task_data
014,014_T1_20260520_152846,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,1,13,formal,color,1779262126,58.622,2026-05-20T15:34:46.652,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,352978.531,353004.703,color,cue_color.wav,颜色,353102.842,500,353799.405,blue,boat,blue_boat,s,s,1,3295.926,356985.472,first,,color,,3883.441,none,,,,,353578.531,353689.546,356985.472,3000,3295.926,356985.472,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 352978.531, ""actual_onset_global_ms"": 353004.703, ""actual_offset_global_ms"": 353100.845, ""actual_duration_ms"": 96.142}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 353078.531, ""actual_onset_global_ms"": 353102.031, ""actual_offset_global_ms"": 353687.575, ""actual_duration_ms"": 585.544}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 353578.531, ""actual_onset_global_ms"": 353689.546, ""actual_offset_global_ms"": 356985.472, ""actual_duration_ms"": 3295.926}]",0,1,0,0,1
014,014_T1_20260520_152846,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,2,14,formal,shape,1779262126,58.622,2026-05-20T15:34:50.670,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,356997.451,357016.541,shape,cue_shape.wav,形状,357119.471,500,357885.721,red,rabbit,red_rabbit,s,j,0,3420.817,361157.6,switch,color,shape,,4038.545,none,,,,,357597.451,357736.783,361157.6,3000,3420.817,361157.6,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 356997.451, ""actual_onset_global_ms"": 357016.541, ""actual_offset_global_ms"": 357115.682, ""actual_duration_ms"": 99.141}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 357097.451, ""actual_onset_global_ms"": 357119.055, ""actual_offset_global_ms"": 357732.278, ""actual_duration_ms"": 613.223}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 357597.451, ""actual_onset_global_ms"": 357736.783, ""actual_offset_global_ms"": 361157.6, ""actual_duration_ms"": 3420.817}]",0,1,0,0,1
014,014_T1_20260520_152846,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,3,15,formal,shape,1779262126,58.622,2026-05-20T15:34:54.855,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,361182.594,361202.461,shape,cue_shape.wav,形状,361307.102,500,362073.352,red,boat,red_boat,j,j,1,6444.677,368397.14,repeat,shape,shape,,7090.871,none,,,,,361782.594,361952.463,368397.14,3000,6444.677,368397.14,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 361182.594, ""actual_onset_global_ms"": 361202.461, ""actual_offset_global_ms"": 361302.468, ""actual_duration_ms"": 100.007}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 361282.594, ""actual_onset_global_ms"": 361306.269, ""actual_offset_global_ms"": 361952.137, ""actual_duration_ms"": 645.868}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 361782.594, ""actual_onset_global_ms"": 361952.463, ""actual_offset_global_ms"": 368397.14, ""actual_duration_ms"": 6444.677}]",0,1,0,0,1
014,014_T1_20260520_152846,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,4,16,formal,shape,1779262126,58.622,2026-05-20T15:35:02.094,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,368420.488,368441.85,shape,cue_shape.wav,形状,368557.517,500,369323.767,red,rabbit,red_rabbit,s,s,1,1787.824,370893.501,repeat,shape,shape,,2336.416,none,,,,,369020.488,369105.677,370893.501,3000,1787.824,370893.501,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 368420.488, ""actual_onset_global_ms"": 368441.85, ""actual_offset_global_ms"": 368554.629, ""actual_duration_ms"": 112.779}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 368520.488, ""actual_onset_global_ms"": 368557.085, ""actual_offset_global_ms"": 369104.614, ""actual_duration_ms"": 547.529}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 369020.488, ""actual_onset_global_ms"": 369105.677, ""actual_offset_global_ms"": 370893.501, ""actual_duration_ms"": 1787.824}]",0,0,1,0,1
014,014_T1_20260520_152846,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,5,17,formal,color,1779262126,58.622,2026-05-20T15:35:04.594,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,370921.157,370939.178,color,cue_color.wav,颜色,371053.744,500,371750.307,red,rabbit,red_rabbit,j,j,1,1825.481,373495.18,switch,shape,color,,2441.808,none,,,,,371521.157,371669.699,373495.18,3000,1825.481,373495.18,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 370921.157, ""actual_onset_global_ms"": 370939.178, ""actual_offset_global_ms"": 371052.565, ""actual_duration_ms"": 113.387}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 371021.157, ""actual_onset_global_ms"": 371053.372, ""actual_offset_global_ms"": 371668.311, ""actual_duration_ms"": 614.939}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 371521.157, ""actual_onset_global_ms"": 371669.699, ""actual_offset_global_ms"": 373495.18, ""actual_duration_ms"": 1825.481}]",0,0,1,0,1
014,014_T1_20260520_152846,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,6,18,formal,color,1779262126,58.622,2026-05-20T15:35:07.190,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,373516.82,373539.477,color,cue_color.wav,颜色,373636.305,500,374332.867,red,boat,red_boat,j,j,1,1373.418,375618.747,repeat,color,color,,1982.952,none,,,,,374116.82,374245.329,375618.747,3000,1373.418,375618.747,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 373516.82, ""actual_onset_global_ms"": 373539.477, ""actual_offset_global_ms"": 373634.322, ""actual_duration_ms"": 94.845}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 373616.82, ""actual_onset_global_ms"": 373635.795, ""actual_offset_global_ms"": 374241.44, ""actual_duration_ms"": 605.645}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 374116.82, ""actual_onset_global_ms"": 374245.329, ""actual_offset_global_ms"": 375618.747, ""actual_duration_ms"": 1373.418}]",0,0,1,0,1
014,014_T1_20260520_152846,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,7,19,formal,color,1779262126,58.622,2026-05-20T15:35:09.304,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,375631.396,375648.92,color,cue_color.wav,颜色,375770.322,500,376466.884,blue,boat,blue_boat,s,s,1,1358.549,377713.591,repeat,color,color,,1943.828,none,,,,,376231.396,376355.042,377713.591,3000,1358.549,377713.591,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 375631.396, ""actual_onset_global_ms"": 375648.92, ""actual_offset_global_ms"": 375767.242, ""actual_duration_ms"": 118.322}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 375731.396, ""actual_onset_global_ms"": 375769.763, ""actual_offset_global_ms"": 376354.66, ""actual_duration_ms"": 584.897}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 376231.396, ""actual_onset_global_ms"": 376355.042, ""actual_offset_global_ms"": 377713.591, ""actual_duration_ms"": 1358.549}]",0,0,1,0,1
014,014_T1_20260520_152846,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,8,20,formal,shape,1779262126,58.622,2026-05-20T15:35:11.404,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,377731.242,377752.921,shape,cue_shape.wav,形状,377868.318,500,378634.568,blue,rabbit,blue_rabbit,s,s,1,1594.417,380010.451,switch,color,shape,,2142.714,none,,,,,378331.242,378416.034,380010.451,3000,1594.417,380010.451,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 377731.242, ""actual_onset_global_ms"": 377752.921, ""actual_offset_global_ms"": 377864.527, ""actual_duration_ms"": 111.606}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 377831.242, ""actual_onset_global_ms"": 377867.737, ""actual_offset_global_ms"": 378412.642, ""actual_duration_ms"": 544.905}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 378331.242, ""actual_onset_global_ms"": 378416.034, ""actual_offset_global_ms"": 380010.451, ""actual_duration_ms"": 1594.417}]",0,0,1,0,1
014,014_T1_20260520_152846,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,9,21,formal,color,1779262126,58.622,2026-05-20T15:35:13.707,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,380034.332,380050.945,color,cue_color.wav,颜色,380156.02,500,380852.583,red,boat,red_boat,j,j,1,1692.303,382368.966,switch,shape,color,,2213.393,none,,,,,380634.332,380676.663,382368.966,3000,1692.303,382368.966,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 380034.332, ""actual_onset_global_ms"": 380050.945, ""actual_offset_global_ms"": 380153.838, ""actual_duration_ms"": 102.893}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 380134.332, ""actual_onset_global_ms"": 380155.573, ""actual_offset_global_ms"": 380673.958, ""actual_duration_ms"": 518.385}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 380634.332, ""actual_onset_global_ms"": 380676.663, ""actual_offset_global_ms"": 382368.966, ""actual_duration_ms"": 1692.303}]",0,0,1,0,1
014,014_T1_20260520_152846,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,10,22,formal,shape,1779262126,58.622,2026-05-20T15:35:16.072,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,382398.806,382417.507,shape,cue_shape.wav,形状,382530.301,500,383296.551,blue,rabbit,blue_rabbit,s,s,1,1787.698,384872.91,switch,color,shape,,2343.113,none,,,,,382998.806,383085.212,384872.91,3000,1787.698,384872.91,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 382398.806, ""actual_onset_global_ms"": 382417.507, ""actual_offset_global_ms"": 382526.112, ""actual_duration_ms"": 108.605}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 382498.806, ""actual_onset_global_ms"": 382529.797, ""actual_offset_global_ms"": 383085.02, ""actual_duration_ms"": 555.223}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 382998.806, ""actual_onset_global_ms"": 383085.212, ""actual_offset_global_ms"": 384872.91, ""actual_duration_ms"": 1787.698}]",0,0,1,0,1
