participant_id,session_id,group,timepoint,practice_layer,practice_protocol_version,telemetry_enabled,telemetry_version,task_name,task_order_index,block_name,block_type,block_index,trial_index_within_block,trial_index_global,practice_or_formal,condition_label,random_seed,screen_refresh_hz,timestamp_iso,omission,aborted,pause_count_during_trial,repeated_practice_round,intended_trial_start_ms,actual_trial_start_ms,set_size,trial_type,probe_index,probe_position_xy,item_positions,item_colors_memory,item_colors_test,probe_original_color,probe_test_color,response_key,response_label,correct_response_key,accuracy,response_correct,rt_ms,feedback_type,feedback_audio_file,feedback_audio_start_global_ms,feedback_audio_expected_duration_ms,feedback_audio_stop_global_ms,layout_generation_attempts,overlap_check_passed,intended_onset_ms,actual_onset_global_ms,actual_offset_global_ms,stage_duration_planned_ms,stage_duration_actual_ms,actual_trial_end_ms,stage_records_json,excluded_rt_low,excluded_rt_high,included_in_rt_analysis,task_accuracy_below_threshold,valid_task_data
010,010_T1_20260425_160303,PCPA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,change_detection,4,formal_cd,formal,1,1,9,formal,N1_change,1777104183,123.112,2026-04-25T16:10:05.683,0,0,0,1,418284.216,418301.856,1,change,0,"[-134.8, -217.09]","[[-134.8, -217.09]]","[""red""]","[""blue""]",red,blue,j,change,j,1,1,2227.186,,,,,,1,1,421884.216,421949.479,424208.289,4000,2258.81,424208.289,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 418284.216, ""actual_onset_global_ms"": 418301.856, ""actual_offset_global_ms"": 418405.294, ""actual_duration_ms"": 103.438}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 418384.216, ""actual_onset_global_ms"": 418427.436, ""actual_offset_global_ms"": 420923.267, ""actual_duration_ms"": 2495.831}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 420923.267, ""actual_onset_global_ms"": 420925.615, ""actual_offset_global_ms"": 421927.426, ""actual_duration_ms"": 1001.811}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 421927.426, ""actual_onset_global_ms"": 421949.479, ""actual_offset_global_ms"": 424208.289, ""actual_duration_ms"": 2258.81}]",0,0,1,0,1
010,010_T1_20260425_160303,PCPA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,change_detection,4,formal_cd,formal,1,2,10,formal,N2_change,1777104183,123.112,2026-04-25T16:10:11.611,0,0,0,1,424212.703,424226.746,2,change,0,"[-55.39, -177.71]","[[-55.39, -177.71], [104.8, 217.2]]","[""green"", ""purple""]","[""red"", ""purple""]",green,red,j,change,j,1,1,2354.965,,,,,,2,1,427812.703,427930.494,430322.184,4000,2391.69,430322.184,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 424212.703, ""actual_onset_global_ms"": 424226.746, ""actual_offset_global_ms"": 424324.465, ""actual_duration_ms"": 97.719}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 424312.703, ""actual_onset_global_ms"": 424359.41, ""actual_offset_global_ms"": 426891.628, ""actual_duration_ms"": 2532.218}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 426891.628, ""actual_onset_global_ms"": 426895.748, ""actual_offset_global_ms"": 427900.019, ""actual_duration_ms"": 1004.271}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 427900.019, ""actual_onset_global_ms"": 427930.494, ""actual_offset_global_ms"": 430322.184, ""actual_duration_ms"": 2391.69}]",0,0,1,0,1
010,010_T1_20260425_160303,PCPA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,change_detection,4,formal_cd,formal,1,3,11,formal,N4_same,1777104183,123.112,2026-04-25T16:10:17.724,0,0,0,1,430325.244,430340.253,4,same,1,"[-147.56, 67.2]","[[-165.53, 207.92], [-147.56, 67.2], [251.78, 135.61], [-13.52, 193.05]]","[""red"", ""yellow"", ""blue"", ""purple""]","[""red"", ""yellow"", ""blue"", ""purple""]",yellow,yellow,s,same,s,1,1,1423.038,,,,,,5,1,433925.244,434012.422,435489.514,4000,1477.092,435489.514,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 430325.244, ""actual_onset_global_ms"": 430340.253, ""actual_offset_global_ms"": 430434.426, ""actual_duration_ms"": 94.173}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 430425.244, ""actual_onset_global_ms"": 430486.502, ""actual_offset_global_ms"": 432955.86, ""actual_duration_ms"": 2469.358}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 432955.86, ""actual_onset_global_ms"": 432959.657, ""actual_offset_global_ms"": 433959.44, ""actual_duration_ms"": 999.783}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 433959.44, ""actual_onset_global_ms"": 434012.422, ""actual_offset_global_ms"": 435489.514, ""actual_duration_ms"": 1477.092}]",0,0,1,0,1
010,010_T1_20260425_160303,PCPA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,change_detection,4,formal_cd,formal,1,4,12,formal,N4_change,1777104183,123.112,2026-04-25T16:10:22.891,0,0,0,1,435492.673,435507.255,4,change,0,"[-249.77, 29.18]","[[-249.77, 29.18], [-91.81, 217.02], [-201.94, -146.74], [54.43, 171.57]]","[""red"", ""purple"", ""blue"", ""yellow""]","[""green"", ""purple"", ""blue"", ""yellow""]",red,green,j,change,j,1,1,1241.551,,,,,,5,1,439092.673,439186.105,440482.352,4000,1296.247,440482.352,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 435492.673, ""actual_onset_global_ms"": 435507.255, ""actual_offset_global_ms"": 435602.719, ""actual_duration_ms"": 95.464}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 435592.673, ""actual_onset_global_ms"": 435652.94, ""actual_offset_global_ms"": 438122.378, ""actual_duration_ms"": 2469.438}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 438122.378, ""actual_onset_global_ms"": 438125.572, ""actual_offset_global_ms"": 439132.771, ""actual_duration_ms"": 1007.199}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 439132.771, ""actual_onset_global_ms"": 439186.105, ""actual_offset_global_ms"": 440482.352, ""actual_duration_ms"": 1296.247}]",0,0,1,0,1
010,010_T1_20260425_160303,PCPA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,change_detection,4,formal_cd,formal,1,5,13,formal,N3_change,1777104183,123.112,2026-04-25T16:10:27.885,0,0,0,1,440486.348,440499.982,3,change,2,"[247.0, 138.68]","[[-162.75, -213.02], [-94.81, 3.82], [247.0, 138.68]]","[""blue"", ""purple"", ""red""]","[""blue"", ""purple"", ""yellow""]",red,yellow,j,change,j,1,1,1057.475,,,,,,4,1,444086.348,444210.39,445319.323,4000,1108.933,445319.323,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 440486.348, ""actual_onset_global_ms"": 440499.982, ""actual_offset_global_ms"": 440596.626, ""actual_duration_ms"": 96.644}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 440586.348, ""actual_onset_global_ms"": 440637.302, ""actual_offset_global_ms"": 443151.502, ""actual_duration_ms"": 2514.2}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 443151.502, ""actual_onset_global_ms"": 443155.537, ""actual_offset_global_ms"": 444157.741, ""actual_duration_ms"": 1002.204}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 444157.741, ""actual_onset_global_ms"": 444210.39, ""actual_offset_global_ms"": 445319.323, ""actual_duration_ms"": 1108.933}]",0,0,1,0,1
010,010_T1_20260425_160303,PCPA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,change_detection,4,formal_cd,formal,1,6,14,formal,N2_change,1777104183,123.112,2026-04-25T16:10:32.722,0,0,0,1,445323.537,445338.906,2,change,1,"[-238.87, 148.23]","[[103.61, 166.38], [-238.87, 148.23]]","[""green"", ""blue""]","[""green"", ""yellow""]",blue,yellow,j,change,j,1,1,1343.307,,,,,,4,1,448923.537,448985.311,450352.273,4000,1366.962,450352.273,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 445323.537, ""actual_onset_global_ms"": 445338.906, ""actual_offset_global_ms"": 445441.909, ""actual_duration_ms"": 103.003}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 445423.537, ""actual_onset_global_ms"": 445479.115, ""actual_offset_global_ms"": 447943.355, ""actual_duration_ms"": 2464.24}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 447943.355, ""actual_onset_global_ms"": 447947.196, ""actual_offset_global_ms"": 448949.931, ""actual_duration_ms"": 1002.735}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 448949.931, ""actual_onset_global_ms"": 448985.311, ""actual_offset_global_ms"": 450352.273, ""actual_duration_ms"": 1366.962}]",0,0,1,0,1
010,010_T1_20260425_160303,PCPA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,change_detection,4,formal_cd,formal,1,7,15,formal,N2_same,1777104183,123.112,2026-04-25T16:10:37.755,0,0,0,1,450356.396,450371.131,2,same,1,"[-52.47, 127.72]","[[-249.51, -3.36], [-52.47, 127.72]]","[""red"", ""green""]","[""red"", ""green""]",green,green,s,same,s,1,1,1429.828,,,,,,2,1,453956.396,454028.952,455488.249,4000,1459.297,455488.249,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 450356.396, ""actual_onset_global_ms"": 450371.131, ""actual_offset_global_ms"": 450473.095, ""actual_duration_ms"": 101.964}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 450456.396, ""actual_onset_global_ms"": 450508.861, ""actual_offset_global_ms"": 452988.991, ""actual_duration_ms"": 2480.13}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 452988.991, ""actual_onset_global_ms"": 452992.918, ""actual_offset_global_ms"": 453991.794, ""actual_duration_ms"": 998.876}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 453991.794, ""actual_onset_global_ms"": 454028.952, ""actual_offset_global_ms"": 455488.249, ""actual_duration_ms"": 1459.297}]",0,0,1,0,1
010,010_T1_20260425_160303,PCPA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,change_detection,4,formal_cd,formal,1,8,16,formal,N1_change,1777104183,123.112,2026-04-25T16:10:42.891,0,0,0,1,455492.558,455507.253,1,change,0,"[-158.87, -168.57]","[[-158.87, -168.57]]","[""blue""]","[""green""]",blue,green,j,change,j,1,1,1013.616,,,,,,1,1,459092.558,459142.716,460171.747,4000,1029.031,460171.747,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 455492.558, ""actual_onset_global_ms"": 455507.253, ""actual_offset_global_ms"": 455608.307, ""actual_duration_ms"": 101.054}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 455592.558, ""actual_onset_global_ms"": 455630.91, ""actual_offset_global_ms"": 458110.176, ""actual_duration_ms"": 2479.266}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 458110.176, ""actual_onset_global_ms"": 458112.613, ""actual_offset_global_ms"": 459120.264, ""actual_duration_ms"": 1007.651}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 459120.264, ""actual_onset_global_ms"": 459142.716, ""actual_offset_global_ms"": 460171.747, ""actual_duration_ms"": 1029.031}]",0,0,1,0,1
010,010_T1_20260425_160303,PCPA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,change_detection,4,formal_cd,formal,1,9,17,formal,N1_same,1777104183,123.112,2026-04-25T16:10:47.574,0,0,0,1,460175.685,460191.096,1,same,0,"[-114.36, -186.19]","[[-114.36, -186.19]]","[""purple""]","[""purple""]",purple,purple,s,same,s,1,1,3229.005,,,,,,1,1,463775.685,463831.935,467098.738,4000,3266.803,467098.738,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 460175.685, ""actual_onset_global_ms"": 460191.096, ""actual_offset_global_ms"": 460295.051, ""actual_duration_ms"": 103.955}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 460275.685, ""actual_onset_global_ms"": 460319.358, ""actual_offset_global_ms"": 462804.769, ""actual_duration_ms"": 2485.411}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 462804.769, ""actual_onset_global_ms"": 462809.097, ""actual_offset_global_ms"": 463809.169, ""actual_duration_ms"": 1000.072}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 463809.169, ""actual_onset_global_ms"": 463831.935, ""actual_offset_global_ms"": 467098.738, ""actual_duration_ms"": 3266.803}]",0,1,0,0,1
010,010_T1_20260425_160303,PCPA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,change_detection,4,formal_cd,formal,1,10,18,formal,N3_change,1777104183,123.112,2026-04-25T16:10:54.502,0,0,0,1,467103.92,467117.815,3,change,0,"[227.25, 199.97]","[[227.25, 199.97], [93.28, 106.36], [-203.26, -7.96]]","[""green"", ""red"", ""yellow""]","[""purple"", ""red"", ""yellow""]",green,purple,j,change,j,1,1,1478.825,,,,,,3,1,470703.92,470790.714,472301.933,4000,1511.219,472301.933,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 467103.92, ""actual_onset_global_ms"": 467117.815, ""actual_offset_global_ms"": 467220.88, ""actual_duration_ms"": 103.065}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 467203.92, ""actual_onset_global_ms"": 467270.102, ""actual_offset_global_ms"": 469732.699, ""actual_duration_ms"": 2462.597}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 469732.699, ""actual_onset_global_ms"": 469736.606, ""actual_offset_global_ms"": 470741.237, ""actual_duration_ms"": 1004.631}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 470741.237, ""actual_onset_global_ms"": 470790.714, ""actual_offset_global_ms"": 472301.933, ""actual_duration_ms"": 1511.219}]",0,0,1,0,1
