participant_id,session_id,group,timepoint,practice_layer,practice_protocol_version,telemetry_enabled,telemetry_version,task_name,task_order_index,block_name,block_type,block_index,trial_index_within_block,trial_index_global,practice_or_formal,condition_label,random_seed,screen_refresh_hz,timestamp_iso,omission,aborted,pause_count_during_trial,repeated_practice_round,prompt_level,support_type,support_trigger_reason,support_trigger_trial_index,rule_block_error_count,support_level,support_phase,support_duration_ms,post_support_success_streak,support_faded_after_trial,manual_intervention_flag,dccs_support_rule,dccs_error_type,dccs_dimension_highlight_used,dccs_demo_type,dccs_label_mode,dccs_post_support_rule_confusion,intended_trial_start_ms,actual_trial_start_ms,rule,cue_audio_file,cue_label,cue_audio_start_global_ms,cue_audio_expected_duration_ms,cue_audio_stop_global_ms,stimulus_color,stimulus_shape,stimulus_identity,correct_response_key,participant_response_key,response_correct,rt_ms,response_time_global_ms,trial_transition,previous_rule,current_rule,practice_pass_flag,cue_to_first_response_ms,feedback_type,feedback_audio_file,feedback_audio_start_global_ms,feedback_audio_expected_duration_ms,feedback_audio_stop_global_ms,intended_onset_ms,actual_onset_global_ms,actual_offset_global_ms,stage_duration_planned_ms,stage_duration_actual_ms,actual_trial_end_ms,stage_records_json,excluded_rt_low,excluded_rt_high,included_in_rt_analysis,task_accuracy_below_threshold,valid_task_data
36,36_T1_20260518_154839,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,1,13,formal,shape,1779090519,1010.984,2026-05-18T15:56:41.382,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,480339.955,480346.135,shape,cue_shape.wav,形状,480449.351,500,481215.601,red,rabbit,red_rabbit,s,s,1,1403.317,484220.755,first,,shape,,3771.587,none,,,,,480939.955,482817.438,484220.755,3000,1403.317,484220.755,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 480339.955, ""actual_onset_global_ms"": 480346.135, ""actual_offset_global_ms"": 480445.113, ""actual_duration_ms"": 98.978}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 480439.955, ""actual_onset_global_ms"": 480449.168, ""actual_offset_global_ms"": 482813.731, ""actual_duration_ms"": 2364.563}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 480939.955, ""actual_onset_global_ms"": 482817.438, ""actual_offset_global_ms"": 484220.755, ""actual_duration_ms"": 1403.317}]",0,0,1,0,1
36,36_T1_20260518_154839,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,2,14,formal,shape,1779090519,1010.984,2026-05-18T15:56:45.274,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,484231.697,484236.204,shape,cue_shape.wav,形状,484340.337,500,485106.587,red,boat,red_boat,j,j,1,2231.782,488955.028,repeat,shape,shape,,4614.881,none,,,,,484831.697,486723.246,488955.028,3000,2231.782,488955.028,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 484231.697, ""actual_onset_global_ms"": 484236.204, ""actual_offset_global_ms"": 484336.351, ""actual_duration_ms"": 100.147}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 484331.697, ""actual_onset_global_ms"": 484340.147, ""actual_offset_global_ms"": 486719.878, ""actual_duration_ms"": 2379.731}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 484831.697, ""actual_onset_global_ms"": 486723.246, ""actual_offset_global_ms"": 488955.028, ""actual_duration_ms"": 2231.782}]",0,0,1,0,1
36,36_T1_20260518_154839,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,3,15,formal,shape,1779090519,1010.984,2026-05-18T15:56:50.002,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,488960.421,488966.33,shape,cue_shape.wav,形状,489071.884,500,489838.134,red,rabbit,red_rabbit,s,s,1,1375.268,492824.651,repeat,shape,shape,,3752.973,none,,,,,489560.421,491449.383,492824.651,3000,1375.268,492824.651,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 488960.421, ""actual_onset_global_ms"": 488966.33, ""actual_offset_global_ms"": 489064.846, ""actual_duration_ms"": 98.516}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 489060.421, ""actual_onset_global_ms"": 489071.678, ""actual_offset_global_ms"": 491446.505, ""actual_duration_ms"": 2374.827}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 489560.421, ""actual_onset_global_ms"": 491449.383, ""actual_offset_global_ms"": 492824.651, ""actual_duration_ms"": 1375.268}]",0,0,1,0,1
36,36_T1_20260518_154839,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,4,16,formal,color,1779090519,1010.984,2026-05-18T15:56:53.873,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,492831.642,492837.045,color,cue_color.wav,颜色,492938.613,500,493635.176,red,boat,red_boat,j,j,1,2178.107,497319.372,switch,shape,color,,4380.948,none,,,,,493431.642,495141.265,497319.372,3000,2178.107,497319.372,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 492831.642, ""actual_onset_global_ms"": 492837.045, ""actual_offset_global_ms"": 492932.94, ""actual_duration_ms"": 95.895}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 492931.642, ""actual_onset_global_ms"": 492938.424, ""actual_offset_global_ms"": 495138.803, ""actual_duration_ms"": 2200.379}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 493431.642, ""actual_onset_global_ms"": 495141.265, ""actual_offset_global_ms"": 497319.372, ""actual_duration_ms"": 2178.107}]",0,0,1,0,1
36,36_T1_20260518_154839,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,5,17,formal,shape,1779090519,1010.984,2026-05-18T15:56:58.366,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,497324.629,497329.033,shape,cue_shape.wav,形状,497433.009,500,498199.259,red,boat,red_boat,j,j,1,2946.475,502775.29,switch,color,shape,,5342.499,none,,,,,497924.629,499828.815,502775.29,3000,2946.475,502775.29,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 497324.629, ""actual_onset_global_ms"": 497329.033, ""actual_offset_global_ms"": 497428.627, ""actual_duration_ms"": 99.594}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 497424.629, ""actual_onset_global_ms"": 497432.791, ""actual_offset_global_ms"": 499825.492, ""actual_duration_ms"": 2392.701}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 497924.629, ""actual_onset_global_ms"": 499828.815, ""actual_offset_global_ms"": 502775.29, ""actual_duration_ms"": 2946.475}]",0,0,1,0,1
36,36_T1_20260518_154839,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,6,18,formal,color,1779090519,1010.984,2026-05-18T15:57:03.825,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,502783.125,502788.339,color,cue_color.wav,颜色,502891.383,500,503587.945,red,rabbit,red_rabbit,j,s,0,1681.718,506800.501,switch,shape,color,,3909.371,none,,,,,503383.125,505118.783,506800.501,3000,1681.718,506800.501,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 502783.125, ""actual_onset_global_ms"": 502788.339, ""actual_offset_global_ms"": 502885.932, ""actual_duration_ms"": 97.593}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 502883.125, ""actual_onset_global_ms"": 502891.13, ""actual_offset_global_ms"": 505116.003, ""actual_duration_ms"": 2224.873}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 503383.125, ""actual_onset_global_ms"": 505118.783, ""actual_offset_global_ms"": 506800.501, ""actual_duration_ms"": 1681.718}]",0,0,0,0,1
36,36_T1_20260518_154839,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,7,19,formal,color,1779090519,1010.984,2026-05-18T15:57:07.850,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,506808.07,506812.402,color,cue_color.wav,颜色,506915.682,500,507612.244,blue,boat,blue_boat,s,s,1,1333.821,510441.619,repeat,color,color,,3526.127,none,,,,,507408.07,509107.798,510441.619,3000,1333.821,510441.619,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 506808.07, ""actual_onset_global_ms"": 506812.402, ""actual_offset_global_ms"": 506911.115, ""actual_duration_ms"": 98.713}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 506908.07, ""actual_onset_global_ms"": 506915.492, ""actual_offset_global_ms"": 509105.309, ""actual_duration_ms"": 2189.817}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 507408.07, ""actual_onset_global_ms"": 509107.798, ""actual_offset_global_ms"": 510441.619, ""actual_duration_ms"": 1333.821}]",0,0,1,0,1
36,36_T1_20260518_154839,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,8,20,formal,shape,1779090519,1010.984,2026-05-18T15:57:11.491,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,510448.896,510454.048,shape,cue_shape.wav,形状,510558.85,500,511325.1,blue,boat,blue_boat,j,j,1,3024.322,515972.332,switch,color,shape,,5413.683,none,,,,,511048.896,512948.01,515972.332,3000,3024.322,515972.332,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 510448.896, ""actual_onset_global_ms"": 510454.048, ""actual_offset_global_ms"": 510551.636, ""actual_duration_ms"": 97.588}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 510548.896, ""actual_onset_global_ms"": 510558.649, ""actual_offset_global_ms"": 512944.846, ""actual_duration_ms"": 2386.197}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 511048.896, ""actual_onset_global_ms"": 512948.01, ""actual_offset_global_ms"": 515972.332, ""actual_duration_ms"": 3024.322}]",0,1,0,0,1
36,36_T1_20260518_154839,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,9,21,formal,color,1779090519,1010.984,2026-05-18T15:57:17.023,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,515981.485,515985.599,color,cue_color.wav,颜色,516089.719,500,516786.281,blue,rabbit,blue_rabbit,s,s,1,2067.881,520380.459,switch,shape,color,,4290.939,none,,,,,516581.485,518312.578,520380.459,3000,2067.881,520380.459,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 515981.485, ""actual_onset_global_ms"": 515985.599, ""actual_offset_global_ms"": 516086.132, ""actual_duration_ms"": 100.533}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 516081.485, ""actual_onset_global_ms"": 516089.52, ""actual_offset_global_ms"": 518310.08, ""actual_duration_ms"": 2220.56}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 516581.485, ""actual_onset_global_ms"": 518312.578, ""actual_offset_global_ms"": 520380.459, ""actual_duration_ms"": 2067.881}]",0,0,1,0,1
36,36_T1_20260518_154839,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,10,22,formal,color,1779090519,1010.984,2026-05-18T15:57:21.429,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,520386.878,520392.021,color,cue_color.wav,颜色,520495.776,500,521192.339,red,rabbit,red_rabbit,j,s,0,2757.962,525475.268,repeat,color,color,,4979.673,none,,,,,520986.878,522717.306,525475.268,3000,2757.962,525475.268,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 520386.878, ""actual_onset_global_ms"": 520392.021, ""actual_offset_global_ms"": 520489.786, ""actual_duration_ms"": 97.765}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 520486.878, ""actual_onset_global_ms"": 520495.595, ""actual_offset_global_ms"": 522713.996, ""actual_duration_ms"": 2218.401}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 520986.878, ""actual_onset_global_ms"": 522717.306, ""actual_offset_global_ms"": 525475.268, ""actual_duration_ms"": 2757.962}]",0,0,0,0,1
